timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508522296.134585,2.274017,1.524370,-0.518726,0.825183,0.600920,0.008555,0.035400,-0.998922,0.030012,0.142121,0.097860,-0.186537,-19.688511,-38.535435,-4.871925,,,,,,,
1508522296.154609,2.496949,1.511176,-0.732720,0.888279,0.348813,-0.077359,0.035805,-0.998223,0.047627,0.072776,0.074563,-0.186131,-19.648680,-38.593235,-4.565547,,,,,,,
1508522296.174626,2.616480,1.495233,-0.848866,0.875687,0.106481,-0.113848,0.037845,-0.997146,0.065320,0.048185,0.052627,-0.136853,-19.566322,-38.693645,-4.039002,,,,,,,
1508522296.194620,2.704526,1.477873,-0.935708,0.986324,0.069471,-0.048013,0.039276,-0.995686,0.084067,0.003845,0.054478,-0.191779,-19.435486,-38.849072,-3.060117,,,,,,,
1508522296.214633,2.785820,1.458886,-1.016279,1.046857,0.049592,0.048299,0.038899,-0.993745,0.104684,-0.023259,0.055894,-0.230096,-19.435486,-38.849072,-3.060117,,,,,,,
1508522296.234654,2.853648,1.439686,-1.082471,1.024385,0.159140,0.081203,0.037126,-0.991417,0.125352,0.007368,-0.011039,-0.408021,-19.445377,-38.918343,-1.895400,,,,,,,
1508522296.254648,2.900119,1.421642,-1.124591,0.861536,0.286463,0.011812,0.035536,-0.988897,0.144290,0.001345,-0.126261,-0.594501,-19.513546,-38.918049,-0.979661,,,,,,,
1508522296.274671,2.918180,1.409963,-1.135359,0.403772,0.416025,-0.069595,0.035481,-0.987094,0.156161,-0.024555,-0.192502,-0.649172,-19.515736,-38.925171,-0.565372,,,,,,,
1508522296.294681,2.918621,1.408537,-1.127690,-0.123193,0.334419,-0.094237,0.035723,-0.986865,0.157549,-0.041964,-0.147702,-0.555498,-19.432529,-38.968559,-0.425375,,,,,,,
1508522296.314687,2.892765,1.412092,-1.102389,-0.218520,-0.348927,-0.184979,0.038920,-0.987433,0.153171,0.022710,-0.071573,-0.339222,-19.360359,-39.002274,-0.593135,,,,,,,
1508522296.334699,2.843225,1.412450,-1.069770,0.003533,-1.118575,-0.299785,0.046353,-0.987489,0.150718,0.136096,-0.073378,-0.200844,-19.215197,-39.074459,-0.561767,,,,,,,
1508522296.354685,2.766146,1.408557,-1.017816,0.001923,-1.319131,-0.539518,0.059231,-0.986868,0.150278,0.223469,-0.432367,-0.230371,-18.863789,-39.249321,0.028860,,,,,,,
1508522296.374707,2.676008,1.411251,-0.950248,-0.617278,-1.025788,-0.289933,0.071324,-0.987300,0.141959,0.047954,-0.857900,-0.013938,-18.464781,-39.437107,0.345335,,,,,,,
1508522296.394728,2.598100,1.432165,-0.885124,-1.442685,-0.484703,0.294596,0.071461,-0.990406,0.118276,-0.035892,-0.614941,0.083552,-18.378944,-39.478580,0.094285,,,,,,,
